"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-16","0.0",",,7,0700","8.9",",,7","9.4",",,7","0.0",",,7,0700","0.0",",,7,0700","15.6",",,7","13.9",",,7","18.3",",,7","6.1",",,7","8.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-17","0.0",",,7,0700","5.6",",,7","7.2",",,7","0.0",",,7,0700","0.0",",,7,0700","13.3",",,7","11.7",",,7","10.0",",,7","-0.6",",,7","0.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-18","0.0",",,7,0700","3.9",",,7","5.0",",,7","0.0",",,7,0700","0.0",",,7,0700","11.1",",,7","9.4",",,7","2.8",",,7","-3.9",",,7","-1.1",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-19","0.0",",,7,0700","3.3",",,7","4.4",",,7","0.0",",,7,0700","0.0",",,7,0700","13.3",",,7","11.1",",,7","18.9",",,7","-2.2",",,7","7.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-20","0.0",",,7,0700","5.6",",,7","6.7",",,7","0.0",",,7,0700","0.0",",,7,0700","12.8",",,7","10.6",",,7","12.8",",,7","3.3",",,7","3.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-21","0.0",",,7,0700","4.4",",,7","5.6",",,7","0.0",",,7,0700","0.0",",,7,0700","12.2",",,7","10.0",",,7","14.4",",,7","1.1",",,7","7.8",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-22","0.0",",,7,0700","6.1",",,7","6.7",",,7","0.0",",,7,0700","0.0",",,7,0700","13.3",",,7","11.7",",,7","17.8",",,7","2.2",",,7","2.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-23","0.0","T,,7,0700","6.1",",,7","6.7",",,7","0.0",",,7,0700","0.0",",,7,0700","12.2",",,7","10.6",",,7","10.0",",,7","0.6",",,7","6.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-24","0.0",",,7,0700","6.7",",,7","7.2",",,7","0.0",",,7,0700","0.0",",,7,0700","12.2",",,7","11.1",",,7","18.9",",,7","5.0",",,7","11.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-25","4.3",",,7,0700","9.4",",,7","9.4",",,7","0.0",",,7,0700","0.0",",,7,0700","11.7",",,7","11.1",",,7","15.0",",,7","8.9",",,7","10.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-26","26.9",",,7,0700","6.1",",,7","6.7",",,7","0.0",",,7,0700","0.0",",,7,0700","10.0",",,7","10.0",",,7","10.6",",,7","1.7",",,7","1.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-27","0.0","T,,7,0700","3.3",",,7","5.0",",,7","0.0",",,7,0700","0.0",",,7,0700","14.4",",,7","11.1",",,7","10.0",",,7","-2.2",",,7","1.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-28","0.0",",,7,0700","4.4",",,7","5.6",",,7","0.0",",,7,0700","0.0",",,7,0700","16.1",",,7","12.8",",,7","18.3",",,7","1.7",",,7","8.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-29","0.0",",,7,0700","6.7",",,7","7.8",",,7","0.0",",,7,0700","0.0",",,7,0700","17.8",",,7","14.4",",,7","24.4",",,7","7.8",",,7","19.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-30","0.0",",,7,0700","11.7",",,7","11.7",",,7","0.0",",,7,0700","0.0",",,7,0700","20.0",",,7","16.7",",,7","22.2",",,7","14.4",",,7","15.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-03-31","0.0",",,7,0700","11.7",",,7","12.2",",,7","0.0",",,7,0700","0.0",",,7,0700","18.3",",,7","16.7",",,7","26.7",",,7","12.8",",,7","20.6",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-01","0.0","T,,7,0700","13.9",",,7","13.9",",,7","0.0",",,7,0700","0.0",",,7,0700","16.1",",,7","15.6",",,7","21.7",",,7","13.3",",,7","15.6",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-02","23.6",",,7,0700","10.0",",,7","11.1",",,7","0.0",",,7,0700","0.0",",,7,0700","15.0",",,7","15.0",",,7","16.1",",,7","5.0",",,7","5.0",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-03","4.1",",,7,0700","8.3",",,7","9.4",",,7","0.0",",,7,0700","0.0",",,7,0700","11.1",",,7","11.1",",,7","11.7",",,7","2.8",",,7","6.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-04","0.8",",,7,0700","6.7",",,7","7.8",",,7","0.0",",,7,0700","0.0",",,7,0700","13.9",",,7","12.2",",,7","11.7",",,7","2.8",",,7","3.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-05","0.0",",,7,0700","6.1",",,7","7.2",",,7","0.0",",,7,0700","0.0",",,7,0700","15.6",",,7","12.8",",,7","13.9",",,7","0.0",",,7","6.1",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-06","0.0",",,7,0700","7.2",",,7","8.3",",,7","0.0",",,7,0700","0.0",",,7,0700","14.4",",,7","12.8",",,7","17.8",",,7","4.4",",,7","13.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-07","2.0",",,7,0700","10.0",",,7","10.6",",,7","0.0",",,7,0700","0.0",",,7,0700","18.3",",,7","15.6",",,7","22.2",",,7","10.0",",,7","15.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-08","0.0",",,7,0700","10.0",",,7","10.6",",,7","0.0",",,7,0700","0.0",",,7,0700","18.9",",,7","15.6",",,7","26.1",",,7","10.6",",,7","15.6",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-09","0.0",",,7,0700","11.1",",,7","11.7",",,7","0.0",",,7,0700","0.0",",,7,0700","18.9",",,7","16.1",",,7","20.0",",,7","10.0",",,7","13.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-10","0.0",",,7,0700","11.1",",,7","11.7",",,7","0.0",",,7,0700","0.0",",,7,0700","15.0",",,7","14.4",",,7","17.8",",,7","10.6",",,7","15.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-11","0.5",",,7,0700","11.7",",,7","12.2",",,7","0.0",",,7,0700","0.0",",,7,0700","18.9",",,7","16.1",",,7","17.8",",,7","10.6",",,7","10.6",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-12","0.0",",,7,0700","9.4",",,7","10.6",",,7","0.0",",,7,0700","0.0",",,7,0700","19.4",",,7","16.1",",,7","20.0",",,7","7.8",",,7","9.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-13","0.0",",,7,0700","10.0",",,7","10.6",",,7","0.0",",,7,0700","0.0",",,7,0700","21.1",",,7","17.8",",,7","29.4",",,7","6.1",",,7","21.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-14","0.0",",,7,0700","13.3",",,7","13.3",",,7","0.0",",,7,0700","0.0",",,7,0700","23.9",",,7","20.0",",,7","30.0",",,7","18.3",",,7","19.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-15","0.0",",,7,0700","14.4",",,7","15.0",",,7","0.0",",,7,0700","0.0",",,7,0700","22.8",",,7","20.0",",,7","29.4",",,7","16.1",",,7","23.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-16","0.0","T,,7,0700","17.2",",,7","17.2",",,7","0.0",",,7,0700","0.0",",,7,0700","21.7",",,7","20.0",",,7","27.2",",,7","20.0",",,7","22.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-17","1.3",",,7,0700","15.0",",,7","15.6",",,7","0.0",",,7,0700","0.0",",,7,0700","23.9",",,7","21.1",",,7","26.1",",,7","15.6",",,7","16.7",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-18","0.0",",,7,0700","13.9",",,7","15.0",",,7","0.0",",,7,0700","0.0",",,7,0700","19.4",",,7","18.3",",,7","26.7",",,7","8.9",",,7","8.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-19","0.8",",,7,0700","11.7",",,7","12.8",",,7","0.0",",,7,0700","0.0",",,7,0700","20.0",",,7","17.8",",,7","16.7",",,7","5.0",",,7","10.6",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-20","0.0",",,7,0700","11.7",",,7","12.2",",,7","0.0",",,7,0700","0.0",",,7,0700","20.6",",,7","17.8",",,7","12.8",",,7","6.1",",,7","6.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-21","0.0",",,7,0700","11.1",",,7","12.2",",,7","0.0",",,7,0700","0.0",",,7,0700","20.6",",,7","17.8",",,7","15.0",",,7","5.0",",,7","7.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-22","0.0",",,7,0700","10.0",",,7","11.1",",,7","0.0",",,7,0700","0.0",",,7,0700","20.6",",,7","17.8",",,7","20.6",",,7","3.3",",,7","15.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-23","0.0",",,7,0700","12.8",",,7","13.3",",,7","0.0",",,7,0700","0.0",",,7,0700","16.1",",,7","15.6",",,7","20.0",",,7","11.1",",,7","11.1",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-24","1.0",",,7,0700","10.6",",,7","11.1",",,7","0.0",",,7,0700","0.0",",,7,0700","21.1",",,7","18.3",",,7","21.7",",,7","5.0",",,7","11.7",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-25","0.0",",,7,0700","12.8",",,7","13.3",",,7","0.0",",,7,0700","0.0",",,7,0700","17.8",",,7","16.7",",,7","17.8",",,7","8.9",",,7","13.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-26","10.4",",,7,0700","12.8",",,7","13.3",",,7","0.0",",,7,0700","0.0",",,7,0700","16.7",",,7","16.1",",,7","20.6",",,7","11.1",",,7","18.3",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-27","10.2",",,7,0700","15.0",",,7","15.0",",,7","0.0",",,7,0700","0.0",",,7,0700","20.0",",,7","18.9",",,7","23.9",",,7","16.1",",,7","16.1",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-28","22.6",",,7,0700","16.7",",,7","16.7",",,7","0.0",",,7,0700","0.0",",,7,0700","20.0",",,7","18.9",",,7","21.7",",,7","15.0",",,7","15.6",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-29","32.3",",,7,0700","16.7",",,7","16.7",",,7","0.0",",,7,0700","0.0",",,7,0700","27.2",",,7","23.9",",,7","23.3",",,7","13.3",",,7","13.9",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-04-30","0.0",",,7,0700","14.4",",,7","15.0",",,7","0.0",",,7,0700","0.0",",,7,0700","26.1",",,7","22.8",",,7","28.9",",,7","12.2",",,7","21.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-01","2.3",",,7,0700","17.2",",,7","17.2",",,7","0.0",",,7,0700","0.0",",,7,0700","25.0",",,7","22.8",",,7","25.6",",,7","17.8",",,7","17.8",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-02","0.0",",,7,0700","16.7",",,7","17.2",",,7","0.0",",,7,0700","0.0",",,7,0700","25.0",",,7","22.8",",,7","27.2",",,7","16.7",",,7","17.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-03","11.7",",,7,0700","16.7",",,7","17.2",",,7","0.0",",,7,0700","0.0",",,7,0700","26.1",",,7","23.3",",,7","23.3",",,7","13.9",",,7","16.7",",,7,","0.0",",,N,0700",,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-04","0.0",",,7,0700","17.2",",,7","17.2",",,7","0.0",",,7,0700","0.0",",,7,0700","27.8",",,7","24.4",",,7","25.6",",,7","13.9",",,7","13.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-05","0.0",",,7,0700","14.4",",,7","15.6",",,7","0.0",",,7,0700","0.0",",,7,0700","21.1",",,7","20.0",",,7","17.8",",,7","9.4",",,7","15.6",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-06","3.3",",,7,0700","16.7",",,7","16.7",",,7","0.0",",,7,0700","0.0",",,7,0700","23.3",",,7","21.7",",,7","25.6",",,7","15.0",",,7","22.2",",,7,","0.0",",,N,0700",,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-07","17.5",",,7,0700","17.2",",,7","17.8",",,7","0.0",",,7,0700","0.0",",,7,0700","26.7",",,7","24.4",",,7","26.1",",,7","14.4",",,7","14.4",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-08","0.8",",,7,0700","15.0",",,7","16.1",",,7","0.0",",,7,0700","0.0",",,7,0700","19.4",",,7","18.9",",,7","21.1",",,7","10.6",",,7","17.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-09","3.8",",,7,0700","15.6",",,7","16.1",",,7","0.0",",,7,0700","0.0",",,7,0700","25.6",",,7","23.9",",,7","23.3",",,7","13.3",",,7","13.9",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-10","0.0",",,7,0700","15.6",",,7","16.1",",,7","0.0",",,7,0700","0.0",",,7,0700","25.0",",,7","23.3",",,7","22.2",",,7","11.7",",,7","16.1",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-11","0.0",",,7,0700","13.9",",,7","15.0",",,7","0.0",",,7,0700","0.0",",,7,0700","26.7",",,7","24.4",",,7","25.6",",,7","12.8",",,7","16.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-12","0.0",",,7,0700","14.4",",,7","15.6",",,7","0.0",",,7,0700","0.0",",,7,0700","27.8",",,7","25.6",",,7","27.8",",,7","13.3",",,7","20.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-13","0.0",",,7,0700","17.8",",,7","18.3",",,7","0.0",",,7,0700","0.0",",,7,0700","22.8",",,7","21.7",",,7","22.2",",,7","16.1",",,7","16.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-14","2.8",",,7,0700","17.8",",,7","18.3",",,7","0.0",",,7,0700","0.0",",,7,0700","22.8",",,7","21.7",",,7","21.1",",,7","16.1",",,7","16.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-15","0.5",",,7,0700","17.8",",,7","17.8",",,7","0.0",",,7,0700","0.0",",,7,0700","26.1",",,7","23.9",",,7","23.3",",,7","16.1",",,7","18.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-16","0.8",",,7,0700","18.3",",,7","18.9",",,7","0.0",",,7,0700","0.0",",,7,0700","26.1",",,7","24.4",",,7","24.4",",,7","17.2",",,7","17.8",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-17","5.3",",,7,0700","17.2",",,7","18.3",",,7","0.0",",,7,0700","0.0",",,7,0700","29.4",",,7","27.2",",,7","27.8",",,7","15.0",",,7","19.4",",,7,","0.0",",,N,0700",,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-18","0.0",",,7,0700","18.3",",,7","18.9",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","28.3",",,7","29.4",",,7","16.7",",,7","22.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-19","0.0",",,7,0700","20.0",",,7","20.6",",,7","0.0",",,7,0700","0.0",",,7,0700","32.8",",,7","30.0",",,7","31.1",",,7","19.4",",,7","25.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-20","0.0",",,7,0700","21.1",",,7","21.7",",,7","0.0",",,7,0700","0.0",",,7,0700","31.1",",,7","28.9",",,7","29.4",",,7","20.0",",,7","22.8",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-21","0.0","T,,7,0700","21.1",",,7","21.7",",,7","0.0",",,7,0700","0.0",",,7,0700","32.8",",,7","30.6",",,7","31.1",",,7","18.3",",,7","18.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-22","0.0",",,7,0700","18.9",",,7","20.0",",,7","0.0",",,7,0700","0.0",",,7,0700","31.1",",,7","28.3",",,7","23.9",",,7","15.0",",,7","15.0",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-23","0.0",",,7,0700","18.3",",,7","19.4",",,7","0.0",",,7,0700","0.0",",,7,0700","31.1",",,7","28.9",",,7","27.8",",,7","13.3",",,7","22.8",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-24","0.0",",,7,0700","21.7",",,7","22.2",",,7","0.0",",,7,0700","0.0",",,7,0700","31.7",",,7","29.4",",,7","30.6",",,7","17.8",",,7","17.8",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-25","0.0",",,7,0700","18.9",",,7","20.0",",,7","0.0",",,7,0700","0.0",",,7,0700","32.8",",,7","30.6",",,7","26.7",",,7","13.3",",,7","22.2",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-26","12.4",",,7,0700","20.6",",,7","21.1",",,7","0.0",",,7,0700","0.0",",,7,0700","28.9",",,7","27.2",",,7","27.8",",,7","16.7",",,7","20.0",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-27","0.3",",,7,0700","18.9",",,7","20.0",",,7","0.0",",,7,0700","0.0",",,7,0700","29.4",",,7","27.8",",,7","27.2",",,7","16.7",",,7","19.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-28","9.7",",,7,0700","17.8",",,7","18.9",",,7","0.0",",,7,0700","0.0",",,7,0700","29.4",",,7","27.2",",,7","27.2",",,7","14.4",",,7","17.8",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-29","0.0",",,7,0700","17.8",",,7","18.9",",,7","0.0",",,7,0700","0.0",",,7,0700","30.0",",,7","27.8",",,7","25.0",",,7","13.9",",,7","16.1",",,7,",,,,,,,,,,
