"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-30","0.0",",,7,0700","18.3",",,7","18.9",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","28.3",",,7","26.7",",,7","15.0",",,7","19.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-05-31","0.0",",,7,0700","19.4",",,7","20.0",",,7","0.0",",,7,0700","0.0",",,7,0700","28.3",",,7","26.7",",,7","25.6",",,7","16.1",",,7","18.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-01","15.0",",,7,0700","20.0",",,7","20.6",",,7","0.0",",,7,0700","0.0",",,7,0700","25.6",",,7","24.4",",,7","25.6",",,7","18.3",",,7","18.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-02","0.0","T,,7,0700","18.9",",,7","19.4",",,7","0.0",",,7,0700","0.0",",,7,0700","28.3",",,7","27.2",",,7","28.9",",,7","16.7",",,7","22.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-03","0.0",",,7,0700","21.1",",,7","21.1",",,7","0.0",",,7,0700","0.0",",,7,0700","28.9",",,7","27.2",",,7","29.4",",,7","20.0",",,7","21.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-04","0.5",",,7,0700","21.1",",,7","21.7",",,7","0.0",",,7,0700","0.0",",,7,0700","27.8",",,7","26.7",",,7","28.3",",,7","20.0",",,7","23.9",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-05","24.6",",,7,0700","21.7",",,7","21.7",",,7","0.0",",,7,0700","0.0",",,7,0700","30.0",",,7","28.3",",,7","27.2",",,7","18.9",",,7","19.4",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-06","0.0",",,7,0700","20.0",",,7","20.6",",,7","0.0",",,7,0700","0.0",",,7,0700","28.9",",,7","27.2",",,7","28.3",",,7","17.2",",,7","17.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-07","0.0",",,7,0700","17.8",",,7","18.9",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","28.3",",,7","31.7",",,7","13.3",",,7","23.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-08","15.7",",,7,0700","21.7",",,7","22.2",",,7","0.0",",,7,0700","0.0",",,7,0700","30.0",",,7","28.3",",,7","30.6",",,7","18.9",",,7","20.6",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-09","1.0",",,7,0700","20.6",",,7","21.1",",,7","0.0",",,7,0700","0.0",",,7,0700","28.9",",,7","27.2",",,7","27.2",",,7","16.1",",,7","16.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-10","0.3",",,7,0700","18.3",",,7","19.4",",,7","0.0",",,7,0700","0.0",",,7,0700","28.9",",,7","27.2",",,7","25.6",",,7","14.4",",,7","17.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-11","0.0",",,7,0700","18.3",",,7","19.4",",,7","0.0",",,7,0700","0.0",",,7,0700","31.1",",,7","28.9",",,7","27.8",",,7","13.9",",,7","20.6",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-12","0.0",",,7,0700","20.0",",,7","21.1",",,7","0.0",",,7,0700","0.0",",,7,0700","32.8",",,7","30.6",",,7","31.1",",,7","18.3",",,7","23.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-13","0.0",",,7,0700","22.8",",,7","23.3",",,7","0.0",",,7,0700","0.0",",,7,0700","32.8",",,7","31.1",",,7","33.3",",,7","20.6",",,7","21.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-14","3.6",",,7,0700","23.9",",,7","23.9",",,7","0.0",",,7,0700","0.0",",,7,0700","32.8",",,7","31.1",",,7","31.7",",,7","20.6",",,7","20.6",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-15","0.0",",,7,0700","22.8",",,7","23.3",",,7","0.0",",,7,0700","0.0",",,7,0700","31.1",",,7","30.0",",,7","32.2",",,7","18.3",",,7","26.1",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-16","0.0",",,7,0700","25.0",",,7","25.0",",,7","0.0",",,7,0700","0.0",",,7,0700","31.7",",,7","30.6",",,7","33.9",",,7","24.4",",,7","26.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-17","0.0",",,7,0700","25.6",",,7","25.6",",,7","0.0",",,7,0700","0.0",",,7,0700","32.2",",,7","31.1",",,7","34.4",",,7","24.4",",,7","24.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-18","0.0",",,7,0700","25.6",",,7","25.6",",,7","0.0",",,7,0700","0.0",",,7,0700","31.1",",,7","30.0",",,7","32.8",",,7","22.8",",,7","24.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-19","0.0",",,7,0700","25.6",",,7","25.6",",,7","0.0",",,7,0700","0.0",",,7,0700","31.7",",,7","30.6",",,7","32.2",",,7","22.2",",,7","23.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-20","0.0",",,7,0700","25.6",",,7","25.6",",,7","0.0",",,7,0700","0.0",",,7,0700","31.1",",,7","30.0",",,7","32.8",",,7","22.8",",,7","23.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-21","0.0",",,7,0700","25.6",",,7","25.6",",,7","0.0",",,7,0700","0.0",",,7,0700","31.1",",,7","30.0",",,7","32.8",",,7","22.2",",,7","25.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-22","0.0",",,7,0700","25.6",",,7","25.6",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","29.4",",,7","33.3",",,7","23.3",",,7","28.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-23","0.0",",,7,0700","26.1",",,7","26.1",",,7","0.0",",,7,0700","0.0",",,7,0700","32.2",",,7","31.1",",,7","33.3",",,7","23.3",",,7","23.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-24","0.0",",,7,0700","25.6",",,7","25.6",",,7","0.0",",,7,0700","0.0",",,7,0700","32.2",",,7","31.1",",,7","36.7",",,7","20.6",",,7","28.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-25","0.0",",,7,0700","26.1",",,7","26.7",",,7","0.0",",,7,0700","0.0",",,7,0700","32.2",",,7","31.1",",,7","36.7",",,7","21.1",",,7","23.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-26","58.4",",,7,0700","22.2",",,7","23.3",",,7","0.0",",,7,0700","0.0",",,7,0700","28.9",",,7","27.8",",,7","30.0",",,7","19.4",",,7","21.1",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-27","1.3",",,7,0700","22.2",",,7","22.8",",,7","0.0",",,7,0700","0.0",",,7,0700","30.0",",,7","28.9",",,7","31.1",",,7","18.9",",,7","23.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-28","0.0",",,7,0700","23.3",",,7","23.9",",,7","0.0",",,7,0700","0.0",",,7,0700","25.6",",,7","25.6",",,7","29.4",",,7","22.2",",,7","26.1",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-29","1.0",",,7,0700","23.9",",,7","23.9",",,7","0.0",",,7,0700","0.0",",,7,0700","29.4",",,7","28.3",",,7","32.8",",,7","22.2",",,7","23.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-06-30","10.7",",,7,0700","22.8",",,7","23.3",",,7","0.0",",,7,0700","0.0",",,7,0700","28.3",",,7","27.8",",,7","26.1",",,7","19.4",",,7","19.4",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-01","0.0",",,7,0700","20.6",",,7","21.1",",,7","0.0",",,7,0700","0.0",",,7,0700","23.3",",,7","23.9",",,7","23.9",",,7","16.7",",,7","20.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-02","0.0","T,,7,0700","20.0",",,7","20.6",",,7","0.0",",,7,0700","0.0",",,7,0700","31.7",",,7","29.4",",,7","33.9",",,7","20.0",",,7","23.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-03","118.9",",,7,0700","23.9",",,7","23.9",",,7","0.0",",,7,0700","0.0",",,7,0700","28.9",",,7","27.8",",,7","29.4",",,7","21.1",",,7","21.1",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-04","47.8",",,7,0700","23.3",",,7","23.9",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","29.4",",,7","30.6",",,7","20.0",",,7","24.4",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-05","5.8",",,7,0700","23.3",",,7","23.9",",,7","0.0",",,7,0700","0.0",",,7,0700","30.0",",,7","28.9",",,7","27.2",",,7","20.0",",,7","20.6",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-06","0.0",",,7,0700","21.7",",,7","22.8",",,7","0.0",",,7,0700","0.0",",,7,0700","31.7",",,7","30.0",",,7","30.0",",,7","18.3",",,7","21.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-07","0.0",",,7,0700","22.2",",,7","22.8",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","28.9",",,7","30.6",",,7","18.9",",,7","20.6",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-08","33.8",",,7,0700","22.8",",,7","23.3",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","28.9",",,7","30.0",",,7","18.3",",,7","22.2",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-09","0.0","T,,7,0700","22.2",",,7","22.8",",,7","0.0",",,7,0700","0.0",",,7,0700","25.0",",,7","25.6",",,7","22.8",",,7","18.9",",,7","20.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-10","21.1",",,7,0700","21.1",",,7","21.7",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","28.9",",,7","30.6",",,7","18.9",",,7","20.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-11","0.0","T,,7,0700","22.2",",,7","22.8",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","29.4",",,7","30.0",",,7","18.3",",,7","22.8",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-12","0.0",",,7,0700","23.9",",,7","24.4",",,7","0.0",",,7,0700","0.0",",,7,0700","31.7",",,7","30.0",",,7","31.1",",,7","21.7",",,7","24.4",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-13","0.8",",,7,0700","24.4",",,7","25.0",",,7","0.0",",,7,0700","0.0",",,7,0700","30.0",",,7","28.3",",,7","30.6",",,7","23.3",",,7","25.6",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-14","0.5",",,7,0700","24.4",",,7","25.0",",,7","0.0",",,7,0700","0.0",",,7,0700","31.1",",,7","29.4",",,7","33.3",",,7","23.9",",,7","27.2",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-15","0.0",",,7,0700","25.0",",,7","25.6",",,7","0.0",",,7,0700","0.0",",,7,0700","32.2",",,7","30.6",",,7","34.4",",,7","25.0",",,7","29.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-16","0.0",",,7,0700","25.0",",,7","25.6",",,7","0.0",",,7,0700","0.0",",,7,0700","27.2",",,7","27.8",",,7","29.4",",,7","21.7",",,7","23.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-17","3.8",",,7,0700","23.9",",,7","24.4",",,7","0.0",",,7,0700","0.0",",,7,0700","30.0",",,7","28.9",",,7","29.4",",,7","20.0",",,7","20.0",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-18","0.0",",,7,0700","21.7",",,7","22.8",",,7","0.0",",,7,0700","0.0",",,7,0700","28.9",",,7","27.2",",,7","26.7",",,7","16.1",",,7","17.8",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-19","0.0",",,7,0700","20.6",",,7","21.7",",,7","0.0",",,7,0700","0.0",",,7,0700","28.9",",,7","27.2",",,7","27.2",",,7","15.6",",,7","18.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-20","0.0",",,7,0700","21.1",",,7","22.2",",,7","0.0",",,7,0700","0.0",",,7,0700","26.1",",,7","25.6",",,7","25.6",",,7","16.1",",,7","19.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-21","0.0","T,,7,0700","21.1",",,7","22.2",",,7","0.0",",,7,0700","0.0",",,7,0700","26.7",",,7","25.6",",,7","26.7",",,7","17.2",",,7","19.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-22","0.0",",,7,0700","21.1",",,7","21.7",",,7","0.0",",,7,0700","0.0",",,7,0700","27.2",",,7","26.1",",,7","28.3",",,7","16.7",",,7","20.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-23","0.0",",,7,0700","21.7",",,7","22.2",",,7","0.0",",,7,0700","0.0",",,7,0700","28.9",",,7","27.2",",,7","30.6",",,7","18.3",",,7","21.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-24","0.0",",,7,0700","22.2",",,7","22.8",",,7","0.0",",,7,0700","0.0",",,7,0700","35.0",",,7","32.2",",,7","31.7",",,7","18.3",",,7","22.8",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-25","0.0",",,7,0700","23.3",",,7","23.9",",,7","0.0",",,7,0700","0.0",",,7,0700","34.4",",,7","31.7",",,7","32.8",",,7","20.6",",,7","23.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-26","0.0",",,7,0700","24.4",",,7","25.0",",,7","0.0",",,7,0700","0.0",",,7,0700","35.6",",,7","32.8",",,7","31.7",",,7","22.2",",,7","23.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-27","0.0",",,7,0700","25.0",",,7","25.6",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","28.9",",,7","28.3",",,7","21.1",",,7","21.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-28","0.3",",,7,0700","23.9",",,7","24.4",",,7","0.0",",,7,0700","0.0",",,7,0700","33.3",",,7","30.6",",,7","31.1",",,7","20.6",",,7","25.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-29","4.6",",,7,0700","24.4",",,7","25.0",",,7","0.0",",,7,0700","0.0",",,7,0700","35.6",",,7","32.8",",,7","34.4",",,7","23.9",",,7","27.8",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-30","0.5",",,7,0700","26.1",",,7","26.1",",,7","0.0",",,7,0700","0.0",",,7,0700","36.1",",,7","33.3",",,7","34.4",",,7","25.0",",,7","25.6",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-31","0.0","T,,7,0700","26.1",",,7","26.7",",,7","0.0",",,7,0700","0.0",",,7,0700","36.7",",,7","33.9",",,7","35.0",",,7","25.0",",,7","29.4",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-01","6.1",",,7,0700","26.1",",,7","26.7",",,7","0.0",",,7,0700","0.0",",,7,0700","35.0",",,7","32.8",",,7","32.8",",,7","22.2",",,7","25.6",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-02","0.0",",,7,0700","25.0",",,7","25.6",",,7","0.0",",,7,0700","0.0",",,7,0700","33.9",",,7","31.7",",,7","31.7",",,7","22.2",",,7","23.3",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-03","0.0",",,7,0700","24.4",",,7","25.0",",,7","0.0",",,7,0700","0.0",",,7,0700","36.7",",,7","33.3",",,7","33.3",",,7","20.0",",,7","23.9",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-04","0.0",",,7,0700","25.6",",,7","26.1",",,7","0.0",",,7,0700","0.0",",,7,0700","37.2",",,7","34.4",",,7","35.0",",,7","21.7",",,7","25.0",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-05","0.0",",,7,0700","26.1",",,7","26.7",",,7","0.0",",,7,0700","0.0",",,7,0700","37.2",",,7","33.9",",,7","35.0",",,7","23.3",",,7","26.1",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-06","0.0",",,7,0700","26.1",",,7","26.7",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","30.0",",,7","29.4",",,7","19.4",",,7","19.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-07","0.0",",,7,0700","24.4",",,7","25.0",",,7","0.0",",,7,0700","0.0",",,7,0700","31.1",",,7","29.4",",,7","26.7",",,7","18.9",",,7","19.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-08","0.0",",,7,0700","22.8",",,7","23.3",",,7","0.0",",,7,0700","0.0",",,7,0700","28.9",",,7","27.2",",,7","26.7",",,7","17.8",",,7","21.7",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-09","0.0",",,7,0700","21.7",",,7","22.8",",,7","0.0",",,7,0700","0.0",",,7,0700","31.7",",,7","29.4",",,7","25.0",",,7","15.6",",,7","16.1",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-10","0.0",",,7,0700","20.6",",,7","21.7",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","28.3",",,7","26.1",",,7","13.3",",,7","17.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-11","0.0",",,7,0700","22.8",",,7","23.3",",,7","0.0",",,7,0700","0.0",",,7,0700","30.6",",,7","28.9",",,7","27.2",",,7","17.2",",,7","22.2",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-12","0.0",",,7,0700","22.8",",,7","23.3",",,7","0.0",",,7,0700","0.0",",,7,0700","25.0",",,7","25.6",",,7","22.2",",,7","19.4",",,7","19.4",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-13","17.3",",,7,0700","22.2",",,7","22.2",",,7","0.0",",,7,0700","0.0",",,7,0700","25.0",",,7","24.4",",,7","24.4",",,7","19.4",",,7","22.8",",,7,",,,,,,,,,,
